customer_id,age,city,segment,signup_date,acquisition_channel,plan_type,has_mobile_app
fde7740b,38,CDMX,mid,2024-03-26,referral,basic,1
1033bc45,68,Querétaro,low,2024-10-27,ads,pro,0
ba79b895,33,CDMX,low,2024-04-17,social,plus,0
2e84cc7c,24,Monterrey,mid,2024-03-20,market_stand,basic,1
b469c032,43,CDMX,mid,2024-02-04,ads,basic,1
8f4dff55,44,CDMX,mid,2024-09-10,social,basic,1
28387a82,52,Edomex,low,2024-01-10,ads,basic,1
b42ab0b5,34,CDMX,high,2024-10-21,ads,basic,1
1b76f451,67,Monterrey,low,2024-12-22,ads,basic,1
361b472c,45,Querétaro,low,2024-02-10,social,plus,1
9f3800e4,32,Puebla,high,2024-02-05,ads,basic,1
704bd287,67,CDMX,mid,2024-12-08,ads,plus,0
673a427d,66,Monterrey,mid,2024-02-15,referral,basic,0
4aaac1ba,43,CDMX,high,2024-05-29,market_stand,basic,1
02d2dac7,19,Puebla,low,2024-11-14,organic,basic,0
c503b433,49,Edomex,mid,2024-02-20,organic,basic,0
6c14e8e0,46,CDMX,mid,2024-08-30,social,plus,1
1fd3bd5d,25,CDMX,low,2024-05-20,market_stand,pro,1
7f39a993,50,CDMX,low,2024-06-08,ads,plus,0
51f5f7ad,61,CDMX,low,2024-12-06,ads,plus,1
38862a19,23,Puebla,high,2024-08-25,ads,pro,1
1eb48437,55,Monterrey,low,2024-04-26,referral,plus,1
bc6d2b04,25,Querétaro,low,2024-12-08,referral,plus,1
85250840,56,CDMX,mid,2024-07-31,market_stand,plus,0
60ce30a6,39,Edomex,mid,2024-02-06,organic,basic,1
94033483,18,CDMX,low,2024-05-23,market_stand,basic,0
2bc41cb7,68,Edomex,mid,2024-03-30,organic,plus,1
8505beeb,26,CDMX,mid,2024-08-23,market_stand,plus,1
6a0d88b8,48,CDMX,mid,2024-11-10,organic,basic,1
1adab266,27,Edomex,low,2024-01-15,organic,pro,0
21d7cf75,66,CDMX,low,2024-10-12,organic,basic,1
eb917365,56,Edomex,mid,2024-12-01,organic,plus,1
83032d1c,59,Guadalajara,low,2024-12-29,ads,pro,1
d20aea43,40,CDMX,mid,2024-08-29,referral,basic,0
94aae817,42,Querétaro,low,2024-04-24,market_stand,pro,1
293735e2,50,Edomex,mid,2024-02-23,ads,plus,1
1ea8b107,58,Monterrey,high,2024-12-11,ads,plus,0
75bb561e,62,Guadalajara,mid,2024-05-30,ads,pro,1
81d7e188,18,Guadalajara,high,2024-05-05,market_stand,plus,0
0600f2cb,52,Guadalajara,high,2024-09-25,organic,basic,0
217f5329,23,Puebla,low,2024-09-18,ads,plus,1
51c8f5c1,32,Guadalajara,low,2024-10-23,organic,basic,1
3e80e22b,61,CDMX,high,2024-11-19,organic,basic,0
f337d7f4,31,CDMX,high,2024-11-16,referral,basic,0
fd46b914,59,Guadalajara,high,2024-03-03,organic,basic,0
b25bac7a,42,CDMX,mid,2024-03-03,organic,plus,0
a4ed7bd7,30,CDMX,low,2024-03-16,market_stand,pro,0
3dc16493,35,CDMX,high,2024-08-17,organic,pro,1
bde57f2f,45,Edomex,high,2024-07-31,referral,basic,0
c37169b2,57,CDMX,mid,2024-11-09,ads,plus,1
886d9003,49,Guadalajara,high,2024-11-04,market_stand,plus,1
dc73d975,66,Monterrey,mid,2024-10-24,market_stand,basic,1
dfebec67,63,Monterrey,high,2024-01-29,organic,plus,1
e591d055,57,CDMX,low,2024-09-11,market_stand,basic,1
3dec4acf,49,Edomex,high,2024-11-07,ads,pro,1
16b0e823,33,Edomex,low,2024-12-25,ads,basic,0
a9570075,39,Edomex,low,2024-05-05,referral,plus,0
898f5c3d,24,Guadalajara,low,2024-10-11,market_stand,pro,0
9dc93c72,37,CDMX,low,2024-05-28,ads,plus,1
b83592b2,66,Querétaro,low,2024-02-28,ads,basic,1
092c1a21,40,CDMX,high,2024-05-04,organic,basic,1
65d7fcaa,23,Monterrey,mid,2024-04-01,referral,pro,1
afa1a065,51,Edomex,high,2024-11-29,social,basic,1
b2ae3b13,68,CDMX,low,2024-03-05,ads,basic,1
0950f950,63,Monterrey,low,2024-02-17,social,pro,1
9529f318,32,CDMX,mid,2024-07-31,organic,plus,1
34ceda00,41,Monterrey,mid,2024-07-29,market_stand,plus,0
2659b67c,45,Edomex,mid,2024-07-24,social,basic,1
16529a8f,30,CDMX,mid,2024-02-24,referral,basic,1
155c851d,31,CDMX,mid,2024-07-01,organic,plus,1
7ce586f8,30,Monterrey,mid,2024-12-05,ads,basic,1
32447efe,69,CDMX,high,2024-02-02,organic,basic,1
56e62b5b,56,Puebla,mid,2024-10-19,referral,basic,1
b1b634f2,61,Monterrey,mid,2024-02-16,social,plus,1
5d4a970a,60,Guadalajara,low,2024-03-26,ads,basic,1
33eee374,67,CDMX,low,2024-11-24,organic,pro,0
03d473f2,23,Guadalajara,low,2024-04-18,ads,basic,1
21d7d23d,63,Querétaro,mid,2024-07-10,referral,basic,1
e7243f4d,21,CDMX,mid,2024-05-19,referral,pro,1
ab736090,42,CDMX,low,2024-08-12,organic,pro,1
0b69bfc9,48,CDMX,mid,2024-05-28,market_stand,plus,0
fad26572,36,Edomex,low,2024-06-11,organic,pro,0
2082de64,25,Monterrey,low,2024-10-26,referral,basic,1
9b290997,27,Edomex,high,2024-07-21,ads,basic,1
7456a699,60,Edomex,low,2024-07-25,organic,basic,1
9522b007,34,CDMX,low,2024-10-21,referral,basic,0
f11e2366,34,CDMX,low,2024-06-05,referral,plus,0
0c77def5,66,CDMX,low,2024-10-28,ads,plus,1
5a0e92c3,25,Puebla,mid,2024-09-20,market_stand,basic,1
2919d579,65,Guadalajara,high,2024-11-19,ads,basic,0
b0ee2a65,65,Edomex,mid,2024-06-16,ads,pro,0
914f53f5,49,Monterrey,mid,2024-07-23,social,plus,0
eb4fdcc0,26,CDMX,low,2024-02-16,social,basic,0
60e16920,26,CDMX,mid,2024-02-10,organic,basic,0
59340946,32,CDMX,low,2024-02-09,social,basic,1
f280a672,48,Querétaro,low,2024-08-19,market_stand,basic,1
7c8e7257,25,Guadalajara,high,2024-04-29,organic,basic,1
1033664a,41,Guadalajara,low,2024-04-15,ads,basic,1
c387cc61,24,CDMX,low,2024-08-08,organic,basic,1
bd7f222a,46,CDMX,low,2024-05-25,referral,basic,1
7cff76c1,19,Guadalajara,mid,2024-02-19,social,basic,1
d71c44a5,54,Edomex,low,2024-07-23,ads,basic,0
3e808b0e,20,Querétaro,low,2024-07-20,ads,basic,1
5f1df2c3,28,Monterrey,mid,2024-02-21,organic,pro,1
d203a20e,27,Edomex,low,2024-04-08,ads,plus,0
3bfd0e37,61,Monterrey,high,2024-03-27,market_stand,basic,0
f4f8887b,20,Querétaro,low,2024-09-11,organic,basic,1
cae36257,40,Edomex,mid,2024-04-01,referral,plus,1
32dfd00b,48,Guadalajara,high,2024-01-11,ads,basic,1
3b879d49,44,Puebla,mid,2024-04-07,market_stand,plus,0
d5e5b322,53,CDMX,mid,2024-06-20,market_stand,pro,1
195d7300,59,Puebla,low,2024-10-08,referral,basic,0
9b6e63c7,38,CDMX,mid,2024-01-20,ads,basic,0
8605a322,61,Guadalajara,high,2024-11-18,referral,basic,1
5a6a9b42,34,Monterrey,mid,2024-04-30,referral,plus,0
468963c0,69,Guadalajara,high,2024-05-05,referral,basic,1
bcc3cc39,44,Edomex,mid,2024-01-06,referral,plus,1
a060e029,56,Guadalajara,mid,2024-04-11,market_stand,basic,1
3947de3a,63,CDMX,low,2024-06-20,organic,plus,1
10ecb35b,59,CDMX,mid,2024-08-17,organic,plus,0
cf3ef4c6,62,CDMX,high,2024-10-07,social,basic,0
20655053,45,Edomex,mid,2024-07-10,organic,pro,1
2533d25a,20,Edomex,low,2024-02-06,social,plus,0
801867fd,43,CDMX,mid,2024-05-23,referral,basic,1
ca1aa020,27,Puebla,mid,2024-09-26,social,pro,1
92e47515,64,Edomex,high,2024-08-22,referral,plus,1
49a9b8a2,30,Edomex,low,2024-08-01,market_stand,basic,1
b32dab1c,29,Edomex,low,2024-07-05,market_stand,plus,0
eeee63b3,30,CDMX,low,2024-07-03,ads,plus,1
270bd8a0,51,Monterrey,low,2024-12-29,ads,plus,1
6a319dac,47,Edomex,high,2024-08-07,organic,pro,0
696056ac,67,CDMX,low,2024-08-06,ads,basic,1
987a5420,39,Querétaro,mid,2024-05-02,social,basic,1
32472c3f,32,Monterrey,low,2024-06-28,ads,basic,0
92133269,20,Monterrey,low,2024-09-16,market_stand,plus,1
25e468ad,18,Puebla,high,2024-11-10,ads,basic,1
83636b97,37,Puebla,low,2024-10-12,ads,basic,0
cce5bdf7,66,CDMX,low,2024-08-30,social,basic,1
aef53179,45,Guadalajara,low,2024-10-11,organic,plus,1
91a1cf37,64,Guadalajara,high,2024-01-13,referral,basic,1
2e00fa55,23,CDMX,high,2024-04-08,ads,basic,1
7cd68a05,22,CDMX,low,2024-03-29,organic,basic,1
17ce15fb,61,CDMX,mid,2024-08-27,organic,basic,0
0282ada3,23,Guadalajara,low,2024-10-02,referral,basic,1
aeffa852,20,Monterrey,mid,2024-02-24,organic,basic,0
27c2f414,39,Monterrey,low,2024-03-11,market_stand,plus,1
6e22ce06,66,CDMX,mid,2024-06-30,referral,basic,1
4a849c24,53,CDMX,high,2024-12-20,organic,basic,0
27ee4589,23,Edomex,low,2024-01-01,ads,plus,1
c73abe0c,61,Edomex,low,2024-11-17,organic,basic,1
26dc29d9,61,Puebla,low,2024-03-11,market_stand,basic,0
f667ee38,59,Puebla,low,2024-04-08,ads,basic,1
31e5fa18,64,Puebla,low,2024-08-19,organic,basic,1
a23f7f09,30,Puebla,low,2024-09-23,ads,basic,1
2fb18977,68,Querétaro,high,2024-11-16,ads,pro,1
dbad52c3,34,Edomex,low,2024-01-03,referral,basic,0
3294962e,59,CDMX,high,2024-01-18,organic,plus,0
4deeb5d8,48,CDMX,low,2024-06-24,organic,pro,1
7a58dc81,58,Edomex,mid,2024-07-23,ads,basic,1
eba4f6b6,50,CDMX,low,2024-04-05,referral,plus,1
d2ddd776,51,CDMX,high,2024-08-21,referral,basic,1
13926d50,50,Querétaro,low,2024-04-07,ads,plus,1
2ce8b07f,58,CDMX,low,2024-12-07,organic,pro,0
ecb7d391,56,Querétaro,mid,2024-03-05,referral,basic,1
3e9de4b7,24,Monterrey,mid,2024-08-27,organic,pro,1
574e0570,60,Guadalajara,mid,2024-07-13,referral,basic,1
9cdb7f17,45,Guadalajara,low,2024-02-07,ads,plus,1
6d0e0bd8,34,CDMX,low,2024-08-09,organic,basic,1
c3eba111,44,Guadalajara,mid,2024-02-23,ads,basic,1
0c65a755,68,CDMX,mid,2024-07-16,organic,basic,1
e33d7a86,62,Querétaro,mid,2024-08-20,referral,pro,1
81698a4f,61,CDMX,low,2024-01-27,organic,plus,1
6a11dabd,42,CDMX,low,2024-03-19,ads,pro,1
f3c29284,58,Guadalajara,high,2024-04-18,ads,basic,1
dbbf9bec,38,Guadalajara,mid,2024-12-05,organic,basic,1
2c4dfd03,53,Edomex,low,2024-03-21,referral,basic,1
b9b8cee7,51,Guadalajara,high,2024-12-02,market_stand,basic,1
4d1a15ff,30,CDMX,mid,2024-07-14,social,basic,1
77fc0fb7,31,Guadalajara,low,2024-12-13,organic,pro,1
dbfb7ab7,21,CDMX,low,2024-10-31,organic,pro,1
4e9bfdb6,25,CDMX,mid,2024-04-17,ads,basic,0
3f72044b,40,CDMX,low,2024-07-23,market_stand,basic,0
2957519b,42,CDMX,mid,2024-09-19,ads,plus,1
fb9bed8c,26,CDMX,mid,2024-01-29,ads,plus,0
0452b838,39,Edomex,low,2024-08-30,market_stand,plus,0
5d424c17,49,CDMX,high,2024-06-17,organic,basic,1
351fce15,30,CDMX,low,2024-01-14,ads,basic,0
90ec62b1,35,Edomex,low,2024-11-13,ads,basic,1
8e79eede,37,CDMX,mid,2024-04-07,referral,pro,1
33503439,44,Guadalajara,mid,2024-11-15,market_stand,plus,0
a19ca986,37,Querétaro,low,2024-03-16,ads,pro,1
980aed4d,56,Edomex,mid,2024-07-17,referral,basic,0
843ae383,35,Puebla,high,2024-05-15,ads,basic,1
7d488fc1,40,CDMX,mid,2024-11-22,organic,basic,1
13602f38,37,CDMX,mid,2024-12-14,market_stand,pro,1
d641e43d,27,Monterrey,low,2024-10-08,market_stand,basic,1
8f0d8153,53,Monterrey,low,2024-11-05,social,plus,1
fe429c58,30,Puebla,mid,2024-10-08,market_stand,basic,1
fc6e7412,33,CDMX,low,2024-04-17,organic,basic,1
476eb1e5,59,Monterrey,mid,2024-12-02,ads,basic,0
f0ac8a58,67,Edomex,low,2024-07-12,ads,basic,1
b0532def,52,CDMX,low,2024-05-05,organic,plus,1
330b1c38,65,CDMX,low,2024-03-11,ads,pro,1
486084b3,62,Querétaro,low,2024-09-16,ads,plus,0
b447dd70,43,CDMX,low,2024-04-11,organic,basic,1
b7471ba2,58,Monterrey,mid,2024-08-26,market_stand,plus,1
2c86dc27,35,Guadalajara,mid,2024-01-24,organic,basic,1
d748b033,41,Monterrey,low,2024-08-20,ads,plus,1
dc66e278,45,Guadalajara,low,2024-08-23,market_stand,plus,1
580b6a9c,67,Puebla,mid,2024-07-11,referral,basic,1
04290c1f,62,CDMX,low,2024-08-28,organic,basic,1
d3eda95a,43,CDMX,mid,2024-12-29,referral,basic,1
6f5c5996,51,Edomex,mid,2024-11-02,market_stand,basic,1
e972b083,28,Edomex,mid,2024-06-09,market_stand,pro,1
9e469b50,59,CDMX,high,2024-11-14,ads,plus,1
7a7b85af,46,CDMX,mid,2024-12-15,organic,basic,1
81edc25d,45,CDMX,high,2024-02-28,referral,basic,1
cbfd95d1,57,CDMX,high,2024-05-11,organic,plus,0
a5dc5f72,50,CDMX,low,2024-09-28,market_stand,basic,1
15853979,21,Puebla,low,2024-07-07,referral,basic,1
212dd7ce,32,CDMX,low,2024-02-19,market_stand,plus,1
72843a65,27,Querétaro,low,2024-06-21,social,basic,0
ef995013,56,Querétaro,mid,2024-05-16,referral,basic,1
4caa530d,19,CDMX,low,2024-09-27,social,basic,1
4f28b1d3,28,Guadalajara,low,2024-07-07,referral,basic,1
fa209e07,49,Guadalajara,low,2024-02-21,organic,pro,1
2592c689,54,Guadalajara,mid,2024-01-19,market_stand,plus,1
a44b53d4,44,CDMX,mid,2024-04-15,referral,pro,1
d47d7f2d,62,CDMX,high,2024-02-27,social,pro,1
8a89988e,65,CDMX,low,2024-11-16,organic,basic,1
d02cd17e,24,Guadalajara,low,2024-04-09,ads,basic,1
175e76db,67,Querétaro,high,2024-08-20,market_stand,plus,0
ba4e5567,49,Guadalajara,mid,2024-02-16,organic,basic,1
53952980,51,Guadalajara,mid,2024-06-10,referral,pro,0
8cc69b11,22,Querétaro,mid,2024-12-07,ads,basic,1
0576c02f,50,Guadalajara,low,2024-08-23,organic,basic,1
e3279743,55,CDMX,high,2024-04-15,organic,plus,1
9915eb74,48,Puebla,mid,2024-09-30,market_stand,pro,1
36d48fcb,22,Edomex,mid,2024-07-02,organic,plus,1
b5a8998c,45,CDMX,mid,2024-03-27,market_stand,plus,1
50d8c866,66,Edomex,low,2024-12-30,market_stand,basic,1
020d6731,55,Querétaro,low,2024-12-09,referral,plus,1
9ad8b92c,25,CDMX,mid,2024-07-26,ads,plus,0
1f72e638,67,Edomex,mid,2024-01-13,organic,basic,1
6af62df7,67,CDMX,low,2024-05-30,market_stand,plus,1
6de73dc3,26,CDMX,low,2024-07-07,organic,basic,0
5db968e3,59,CDMX,high,2024-12-06,ads,basic,1
b11c544d,39,Monterrey,low,2024-09-25,social,pro,1
ca4de204,48,Puebla,low,2024-03-22,ads,basic,1
e4e836cc,41,CDMX,mid,2024-07-05,ads,plus,1
bb49b98f,58,CDMX,mid,2024-03-06,social,basic,1
5ea7e07c,69,CDMX,mid,2024-06-22,organic,pro,1
accfb7fa,59,CDMX,high,2024-07-14,organic,basic,1
93de7e53,66,Edomex,low,2024-07-05,ads,basic,1
bed5bd78,67,Guadalajara,high,2024-06-05,market_stand,pro,1
8edfa3a0,22,Guadalajara,high,2024-06-09,market_stand,plus,1
db3b7be2,31,Edomex,mid,2024-10-18,market_stand,basic,0
9e0787d5,55,Edomex,mid,2024-07-04,social,basic,1
d1657949,48,CDMX,low,2024-01-16,organic,basic,1
80d36a2d,20,CDMX,low,2024-09-28,referral,pro,1
6e81abac,22,Querétaro,low,2024-08-14,organic,plus,1
63de5af4,45,Monterrey,low,2024-09-11,social,pro,1
f30f08ea,50,Querétaro,high,2024-09-17,social,pro,0
3bf5ce79,26,Puebla,low,2024-03-04,ads,basic,1
42027024,26,Guadalajara,mid,2024-12-21,market_stand,plus,0
bab2f425,24,Querétaro,low,2024-12-28,referral,plus,0
7cabb85d,47,Edomex,low,2024-02-23,organic,plus,1
30e693ae,18,CDMX,low,2024-03-21,referral,plus,0
06410cf4,47,CDMX,low,2024-03-31,social,basic,0
9ef71138,42,CDMX,mid,2024-12-19,ads,pro,1
ca131aa9,42,CDMX,high,2024-12-07,organic,plus,1
5d0da245,53,Edomex,low,2024-04-06,social,pro,1
bf8d14fb,45,Guadalajara,high,2024-08-18,ads,basic,0
e17f46dc,55,Monterrey,mid,2024-03-30,ads,basic,1
d166fc69,57,Edomex,mid,2024-01-14,market_stand,plus,1
a545df59,65,CDMX,low,2024-03-25,referral,plus,1
048ffb85,59,Monterrey,low,2024-01-29,ads,basic,0
1d0bb7ea,44,Edomex,high,2024-11-06,organic,basic,1
7970da7f,43,CDMX,mid,2024-10-14,market_stand,plus,1
1ed28a60,30,CDMX,low,2024-03-08,ads,pro,0
5e63075d,49,CDMX,mid,2024-07-26,referral,basic,1
a8619edd,25,CDMX,low,2024-03-16,market_stand,basic,1
717bca31,66,Monterrey,mid,2024-07-25,organic,basic,1
576b5e01,61,Monterrey,low,2024-11-23,market_stand,basic,1
e32655a1,24,Guadalajara,high,2024-11-18,market_stand,basic,1
dcfd51fc,58,CDMX,low,2024-10-31,social,basic,1
cad4c420,24,Monterrey,low,2024-03-29,organic,plus,0
8d4a7b30,55,Guadalajara,mid,2024-03-10,ads,basic,1
3010f560,22,CDMX,low,2024-02-28,referral,basic,1
e94e89e3,43,Guadalajara,high,2024-02-16,social,pro,1
26260f95,52,Edomex,mid,2024-08-12,social,basic,1
3273affd,55,Edomex,low,2024-08-28,ads,plus,1
471744fd,39,CDMX,low,2024-11-18,ads,basic,1
18d05414,65,Edomex,high,2024-02-03,organic,plus,0
d077f576,58,CDMX,mid,2024-04-07,referral,plus,0
7dd8deb8,28,CDMX,high,2024-09-23,market_stand,basic,0
32e65403,52,CDMX,low,2024-09-06,market_stand,plus,1
c5a5a28c,55,Querétaro,high,2024-06-05,ads,plus,1
ca7d089b,35,CDMX,mid,2024-02-25,social,basic,1
83ec25d0,56,Edomex,mid,2024-06-26,organic,plus,1
bf2d9a38,64,CDMX,low,2024-03-03,ads,basic,0
0a050e9b,60,Puebla,low,2024-07-15,referral,basic,0
585c3a32,57,Edomex,high,2024-11-25,ads,pro,0
28abcaef,50,Puebla,high,2024-03-12,market_stand,basic,0
b3c547db,32,CDMX,low,2024-02-13,referral,basic,1
de463ea0,59,CDMX,high,2024-09-26,organic,basic,1
3277cf15,36,Edomex,low,2024-01-09,organic,pro,1
0d8aae3a,45,CDMX,low,2024-12-25,ads,basic,1
fc442698,34,Monterrey,low,2024-10-10,referral,basic,1
329d794d,34,Puebla,low,2024-05-27,ads,plus,0
293b32c2,26,Edomex,low,2024-05-12,ads,plus,1
396bc822,67,Querétaro,low,2024-05-21,organic,basic,0
483b2555,25,Edomex,low,2024-05-25,market_stand,pro,0
8ac24385,22,CDMX,mid,2024-11-03,ads,basic,1
c194df2e,66,Edomex,mid,2024-10-19,ads,plus,1
a28fda00,46,CDMX,mid,2024-03-15,ads,plus,1
7547a8a7,40,Monterrey,low,2024-03-06,ads,basic,1
a814c4ad,56,CDMX,mid,2024-07-16,ads,pro,0
d53e4170,37,CDMX,low,2024-08-26,organic,plus,1
75380145,24,Edomex,mid,2024-09-23,market_stand,basic,0
2a697547,55,CDMX,mid,2024-04-24,ads,basic,1
4779041e,27,CDMX,low,2024-06-25,ads,basic,1
dae4e0a6,46,Guadalajara,low,2024-02-08,social,pro,0
90f889f2,67,CDMX,mid,2024-06-15,ads,basic,1
daa9de8d,66,Edomex,high,2024-09-08,ads,pro,1
730d532a,36,CDMX,mid,2024-04-21,ads,basic,1
d2d59ba0,58,CDMX,high,2024-04-26,ads,pro,0
dfb1c079,49,CDMX,high,2024-06-18,organic,plus,1
14101518,42,Monterrey,low,2024-11-13,market_stand,basic,1
a0b37e94,25,Querétaro,mid,2024-08-09,ads,basic,1
68559d70,37,CDMX,low,2024-12-02,market_stand,plus,1
51ac8b3e,51,Querétaro,low,2024-01-23,social,basic,1
553d94e6,69,Edomex,low,2024-11-06,organic,basic,1
c9fcf1cb,18,Guadalajara,high,2024-01-17,referral,plus,0
976ace66,55,Guadalajara,mid,2024-04-27,organic,pro,0
7a8caca6,62,Guadalajara,low,2024-06-05,ads,plus,1
76661cbd,67,Monterrey,low,2024-03-27,market_stand,pro,1
59c03528,40,Edomex,low,2024-12-28,organic,plus,1
b087dfe9,24,Edomex,mid,2024-11-22,social,plus,1
84702981,32,CDMX,high,2024-07-28,referral,basic,1
6b22edff,62,CDMX,low,2024-06-14,ads,plus,1
d3149a0e,63,Guadalajara,low,2024-10-05,organic,plus,1
204e3b2e,51,CDMX,mid,2024-09-16,referral,plus,0
bcfb7352,24,CDMX,low,2024-06-24,ads,pro,0
ff9f0064,24,CDMX,mid,2024-10-29,organic,basic,1
845ed4cb,42,CDMX,low,2024-03-11,ads,plus,1
b8c293d3,48,Guadalajara,low,2024-04-11,organic,basic,1
5e5602f2,19,Guadalajara,low,2024-01-07,social,basic,1
a0ce2ef4,53,Edomex,high,2024-02-13,ads,basic,0
d92558b6,46,CDMX,low,2024-03-13,ads,pro,1
2353caa5,18,Edomex,low,2024-08-16,market_stand,basic,1
46364a68,22,Edomex,mid,2024-11-09,market_stand,plus,1
d8b05259,41,Monterrey,high,2024-08-04,market_stand,plus,1
9ade5858,55,Edomex,low,2024-06-12,social,pro,1
e4ca2e8a,60,Edomex,low,2024-04-08,organic,plus,0
34575d3a,40,Edomex,mid,2024-02-07,ads,basic,1
32c5fee0,33,Querétaro,low,2024-08-02,referral,basic,1
26a4e78f,68,Monterrey,mid,2024-02-21,organic,plus,1
5851575c,41,Edomex,low,2024-10-16,market_stand,basic,1
29b5ff2f,34,Edomex,low,2024-05-29,organic,basic,1
03fd26fa,41,CDMX,low,2024-05-08,social,basic,1
eceb888c,18,Querétaro,mid,2024-01-10,market_stand,basic,1
fe3a019c,33,CDMX,low,2024-03-29,referral,pro,1
b7b2b101,44,CDMX,low,2024-01-05,ads,pro,1
7a53ef48,65,Querétaro,low,2024-09-22,social,plus,1
6ab306b1,56,Guadalajara,mid,2024-06-28,market_stand,basic,1
0253ac53,58,CDMX,low,2024-10-14,market_stand,pro,1
30d3e4ff,46,CDMX,mid,2024-07-25,market_stand,plus,1
7171d591,23,CDMX,mid,2024-12-15,organic,pro,1
af5875dc,38,Edomex,low,2024-10-13,organic,basic,1
ad66b8fa,69,CDMX,high,2024-02-24,organic,basic,1
f1c4e8fa,20,Querétaro,high,2024-02-12,referral,plus,0
ef1608de,63,Querétaro,low,2024-11-21,referral,pro,0
974746ae,53,Edomex,low,2024-04-08,ads,basic,1
29c25757,32,Guadalajara,low,2024-10-07,social,basic,1
5f7baf99,58,CDMX,low,2024-08-18,organic,plus,1
8e07431d,61,CDMX,mid,2024-09-13,market_stand,pro,0
9bf604dd,20,Monterrey,high,2024-04-07,ads,plus,1
e2e7c97e,23,CDMX,high,2024-04-24,ads,pro,1
8630a432,52,CDMX,low,2024-07-22,organic,plus,0
b38cbb50,69,CDMX,low,2024-01-09,market_stand,pro,1
b1f6d8c8,19,CDMX,low,2024-04-24,market_stand,basic,1
da767444,52,Edomex,mid,2024-07-04,ads,basic,1
7038c024,25,Guadalajara,low,2024-03-15,ads,plus,1
e34ef4b0,51,Monterrey,high,2024-04-14,referral,plus,1
9fa256dc,50,Guadalajara,high,2024-12-25,ads,basic,0
47a2f1ab,22,Puebla,low,2024-04-16,referral,basic,0
6af4e517,53,Edomex,mid,2024-11-26,ads,plus,0
21eb4b97,64,Puebla,mid,2024-12-05,market_stand,plus,1
a1935152,62,Edomex,mid,2024-09-03,market_stand,basic,1
d67c2f1b,19,CDMX,low,2024-02-25,organic,pro,1
50d23d77,30,Querétaro,low,2024-03-16,market_stand,basic,1
fbf591fd,30,CDMX,mid,2024-12-07,ads,basic,1
ff2605a4,41,CDMX,low,2024-01-01,social,basic,1
2cd2ea0d,25,CDMX,mid,2024-07-03,referral,basic,1
2619de50,62,Edomex,low,2024-08-06,organic,basic,1
e2cb5c82,58,Edomex,mid,2024-11-02,market_stand,plus,1
4ac32a84,60,Edomex,mid,2024-11-23,organic,plus,1
98fdae97,28,Puebla,low,2024-04-13,market_stand,basic,1
316173bc,18,CDMX,low,2024-07-02,social,pro,1
c9629666,65,Edomex,mid,2024-08-20,referral,pro,1
8ee40070,33,CDMX,low,2024-12-19,ads,basic,1
fd9587f5,52,Monterrey,mid,2024-07-22,referral,basic,1
c9c36d1e,65,CDMX,mid,2024-02-14,ads,basic,1
502771da,19,CDMX,low,2024-12-04,organic,plus,1
4500b67f,18,Edomex,mid,2024-07-06,social,basic,1
42511480,18,Guadalajara,mid,2024-03-06,ads,plus,1
caeb9083,26,Monterrey,mid,2024-03-10,ads,plus,1
30eacda8,20,Edomex,low,2024-03-15,organic,plus,1
d0d072cd,60,Monterrey,low,2024-09-20,social,basic,1
a661cd65,49,Edomex,low,2024-12-13,social,basic,1
5eec14d5,68,CDMX,high,2024-06-10,ads,basic,0
6791548e,59,CDMX,high,2024-02-05,ads,plus,1
f5ad359e,68,CDMX,mid,2024-11-21,market_stand,plus,1
2e866b44,30,CDMX,low,2024-08-20,ads,plus,1
221ebde1,32,Edomex,mid,2024-07-27,social,plus,1
70775751,62,Edomex,mid,2024-01-23,social,basic,0
a71af1e5,30,Edomex,mid,2024-12-21,market_stand,basic,1
3eafd7eb,20,Edomex,low,2024-01-29,organic,basic,0
765c7970,52,Guadalajara,high,2024-08-11,market_stand,basic,1
7a074d55,59,Guadalajara,low,2024-08-06,social,basic,1
a11e61b2,68,CDMX,low,2024-07-07,ads,basic,0
a5640b8e,66,CDMX,high,2024-07-20,market_stand,plus,1
7da52cae,24,Edomex,low,2024-05-25,ads,basic,1
4ad4b344,58,Edomex,low,2024-07-28,social,basic,1
72bf1529,61,CDMX,mid,2024-05-13,referral,basic,1
57a4da9d,54,CDMX,high,2024-06-22,organic,basic,1
56b0a294,60,Guadalajara,low,2024-09-05,ads,basic,1
6b380cd2,61,Guadalajara,mid,2024-09-28,organic,basic,1
f1e56ebb,41,CDMX,low,2024-02-26,ads,basic,1
623ed59b,20,Edomex,low,2024-12-29,social,pro,1
22230e5e,41,Puebla,low,2024-02-05,organic,basic,1
cb8c64a4,28,CDMX,mid,2024-04-10,social,basic,0
556c2082,23,Puebla,low,2024-05-06,organic,basic,1
b1f3af13,24,CDMX,low,2024-04-28,referral,basic,1
4e9f0436,54,Edomex,mid,2024-05-08,social,plus,1
dcae7756,44,Edomex,mid,2024-04-28,referral,basic,1
c058af38,46,CDMX,mid,2024-06-08,market_stand,pro,1
27661cfc,56,Puebla,mid,2024-10-06,social,pro,0
cd4dc75b,46,Edomex,low,2024-10-29,referral,plus,1
c33750bf,50,Querétaro,low,2024-05-07,market_stand,basic,1
166ec0b4,22,CDMX,low,2024-04-04,organic,basic,1
4cbdb51a,62,Puebla,mid,2024-09-04,ads,basic,1
7958374c,41,Querétaro,low,2024-01-22,ads,plus,0
