ticket_id,customer_id,open_date,resolution_hours,satisfaction_score
87691ab5-3,093b764d,2024-10-26,18.1,6
bd36183a-e,093b764d,2024-04-02,14.8,6
0f26b33d-a,093b764d,2024-07-12,4.7,9
0435a9b3-f,6026ad39,2024-02-16,65.6,8
cdebd4d8-0,6026ad39,2024-09-05,40.2,5
f8cb3b21-8,563c7779,2024-12-05,21.7,7
5d157479-2,563c7779,2024-03-26,42.8,7
3453bf90-8,22c9fa79,2024-03-20,9.4,7
74f22f46-4,8581b5dc,2024-10-20,8.2,10
f44eb15d-0,8581b5dc,2024-09-03,12.4,8
5db74465-5,8581b5dc,2024-02-21,32.1,6
5be1bdbf-1,051672bd,2024-11-04,30.7,6
65ef0141-6,e08b2959,2024-06-26,25.5,8
714e4909-8,e08b2959,2024-09-02,29.0,6
3c13e4d2-c,e08b2959,2024-03-24,7.1,7
d1827962-5,a8024751,2024-05-01,25.9,6
db00ded1-d,a8024751,2024-05-08,15.1,5
37c42457-2,603d7796,2024-05-31,52.9,5
55d2dea8-7,603d7796,2024-09-02,36.7,7
77a3d03e-5,7b0d47b0,2024-05-15,15.6,4
f70cdbc3-1,7b0d47b0,2024-09-28,21.2,9
5c851d1a-b,7b0d47b0,2024-12-02,15.7,6
a4c5b1e5-d,1f0b7ccf,2024-03-15,19.8,5
567fc0ed-2,1f0b7ccf,2024-11-05,24.6,6
6f8f37e5-2,0128ea52,2024-02-25,35.5,6
e1efd048-e,669bdceb,2024-02-26,7.9,8
bcd989d0-5,669bdceb,2024-08-06,28.4,4
615bfa44-b,9915d5f8,2024-12-04,1.6,3
7e41b0db-e,9915d5f8,2024-06-10,23.4,10
d40cb712-6,9915d5f8,2024-02-07,58.2,8
32b00db5-8,bc8d799c,2024-03-17,60.0,6
7cf50d6d-c,bc8d799c,2024-11-06,17.9,9
a34473ab-0,ea46d80d,2024-02-12,4.9,8
2cfadd71-3,2bd96edc,2024-03-28,1.6,6
92dd6cc9-c,2bd96edc,2024-06-30,2.3,6
98765e81-2,d0cc2df0,2024-10-05,3.7,4
1791e3b2-3,d0cc2df0,2024-11-02,18.8,3
38ad4cd6-e,fb6cdb05,2024-03-14,17.3,6
c56b3d86-1,fb6cdb05,2024-03-17,23.7,5
6d8af1b0-c,4e684c74,2024-05-25,44.8,4
b0f62903-0,4e684c74,2024-10-18,0.2,8
af6da652-6,ce02f355,2024-10-29,25.5,4
95283aee-6,c9226679,2024-10-20,30.3,4
c4908609-9,c9226679,2024-08-30,36.3,7
2a22744c-d,bedad426,2024-07-17,13.6,3
045199c8-8,bedad426,2024-03-28,26.0,7
a5a58430-3,b6820a78,2024-06-19,29.4,4
ad83eab9-e,b6820a78,2024-02-03,30.6,5
7079e0c9-0,145c241d,2024-08-13,6.6,7
eaf5e77b-e,145c241d,2024-07-30,11.0,3
7bae9285-9,c028e514,2024-02-10,23.1,8
3e64d37f-4,c028e514,2024-09-20,28.1,7
95c96a70-9,c028e514,2024-03-18,24.0,8
fd18f5cb-6,438d52a4,2024-06-10,19.6,7
d9882bfc-8,a9db5326,2024-10-12,7.1,9
07653453-f,b21d383e,2024-05-16,4.0,8
ada5c41f-a,b21d383e,2024-09-04,21.8,6
f01e1cdc-5,b21d383e,2024-07-12,47.2,3
8447a47d-4,a8411d1c,2024-07-27,27.3,7
6c919b4c-f,66ad3db7,2024-12-15,31.2,3
d24dbf6e-8,66ad3db7,2024-05-11,49.5,3
e91309a4-5,cbf37e43,2024-08-11,24.4,8
e601f6f8-4,cbf37e43,2024-01-13,16.0,10
446faa3c-8,b92a37a3,2024-05-07,10.4,3
ae3984c9-0,b92a37a3,2024-04-03,29.1,6
f4a21492-9,b92a37a3,2024-08-19,2.9,6
228d0fca-e,75dfe623,2024-09-09,44.2,7
d78c5e0f-6,00df84f2,2024-08-24,26.1,8
d65a1be6-8,00df84f2,2024-08-03,17.5,6
dfb2aa9d-b,366dfd19,2024-02-21,5.2,5
cf96ba21-5,366dfd19,2024-02-11,42.5,8
c3a12c63-3,d30966d3,2024-07-21,12.6,6
f1cbbe29-5,d30966d3,2024-10-12,32.7,7
a00edc44-d,98785e60,2024-02-22,32.5,8
2d815093-4,98785e60,2024-11-28,33.7,8
d13f52a5-4,019411f6,2024-03-28,27.8,3
f5e7947f-3,019411f6,2024-04-17,16.9,8
1a8ba7a0-7,095e8f0a,2024-01-19,10.5,6
c01bdf8b-5,095e8f0a,2024-03-08,22.7,8
7ead3cfb-3,095e8f0a,2024-03-12,56.3,9
23d5a7ff-4,7502d36c,2024-04-03,13.3,8
5e0e1de7-8,7502d36c,2024-11-22,6.8,6
61958c80-d,7502d36c,2024-05-09,52.1,6
ec71db14-0,d2cfcc98,2024-02-19,36.2,4
d1d47176-0,d2cfcc98,2024-02-18,31.2,3
9ffd29fd-1,15a21261,2024-07-10,8.7,5
4788942b-4,71f4272b,2024-06-27,8.6,5
33876ae1-8,71f4272b,2024-08-18,19.4,4
152408e8-9,71f4272b,2024-12-02,11.4,6
413161a1-4,991c119f,2024-12-18,40.6,7
39a830f1-b,88219fe0,2024-01-05,25.6,8
081e78da-6,88219fe0,2024-01-13,31.3,8
1058fa32-e,88219fe0,2024-11-24,21.3,3
71ca8b18-8,800a96a0,2024-04-27,22.1,4
9e832fa0-9,800a96a0,2024-07-16,14.0,10
12abc7f9-4,bf32ad2d,2024-12-20,8.0,6
a04d091f-f,bf32ad2d,2024-02-03,8.2,6
87b2842f-6,8158d4e6,2024-05-15,7.1,10
f61f5e69-3,8158d4e6,2024-01-22,30.9,7
de436ba5-8,8158d4e6,2024-03-31,38.1,4
dd7e8cf1-c,cd1ae4a8,2024-06-05,13.6,6
2bff63fe-5,cd1ae4a8,2024-05-23,16.9,5
faf898eb-f,25638ca4,2024-11-08,34.7,6
178ec7c1-9,25638ca4,2024-09-02,16.8,7
1155c5cb-e,25638ca4,2024-11-26,0.6,4
56060ab3-8,490d9b19,2024-04-14,36.2,6
ded1ad6d-1,490d9b19,2024-12-22,41.2,6
ee5d20e2-0,1f96ccd1,2024-12-08,41.2,1
5ed495e0-5,1f96ccd1,2024-06-23,23.3,5
52a17cd5-9,4330de19,2024-01-31,31.6,5
bcd97769-1,4330de19,2024-05-18,21.5,3
f76052fb-2,7a3f5cbc,2024-02-14,6.3,4
73036fb3-8,7a3f5cbc,2024-05-12,15.3,5
54e57b0d-6,015a337d,2024-07-09,12.2,5
d5b569dd-6,3aba5ce4,2024-01-01,12.1,6
b174abca-a,3aba5ce4,2024-07-22,4.0,5
a35875f3-b,3aba5ce4,2024-03-31,15.3,5
24c95e8e-6,f18a9718,2024-01-20,18.2,7
48faf87a-f,e6d93ebe,2024-06-28,37.3,5
2c56dce9-6,c5c3eacc,2024-12-26,32.7,6
9cc80321-f,c5c3eacc,2024-03-12,18.2,7
1b2e4976-c,9cfe24a5,2024-03-07,31.0,5
fa5ada16-9,9cfe24a5,2024-01-14,4.1,7
9f553b81-8,1ff3ea6f,2024-09-15,25.1,10
d3fd9e4e-b,1ff3ea6f,2024-01-14,59.6,8
6ba8b7b8-a,1ff3ea6f,2024-08-01,9.4,9
f04a4fa3-3,7be3003f,2024-04-24,2.5,8
2cbb3d4a-d,8e6d7fd6,2024-06-08,49.7,6
4c1b0703-6,8e6d7fd6,2024-09-16,5.1,10
64eeb643-a,d59f037e,2024-08-18,41.7,5
6c3f9d03-3,d59f037e,2024-03-09,39.7,10
f40fe91c-6,d59f037e,2024-08-27,15.0,5
1ef8103b-b,ce5b1fd5,2024-09-21,4.1,7
97d5c5f5-6,ae4841d7,2024-07-25,19.3,9
b60ac4f1-6,ae4841d7,2024-08-22,29.1,4
ad26cc7b-6,28cac570,2024-11-10,28.3,4
1fd75226-0,28cac570,2024-08-14,43.3,5
de88718e-e,28cac570,2024-11-24,8.8,5
a6b0918f-3,63417343,2024-09-12,9.1,4
22949e01-b,63417343,2024-03-29,24.3,3
870bc759-b,63417343,2024-06-12,2.7,10
f107b4a7-9,1a5dc32c,2024-07-31,39.1,5
9cb28e37-9,1a5dc32c,2024-06-21,25.6,8
d756e927-e,1a5dc32c,2024-08-09,13.3,7
f03d87b1-4,abefbdb9,2024-09-06,11.5,6
11eaf942-6,abefbdb9,2024-08-10,8.2,3
c0150969-5,abefbdb9,2024-07-05,0.7,6
6ab8efa8-0,4b0ccdc4,2024-01-15,17.1,8
bde4050c-c,abb46182,2024-01-23,8.4,8
97cb69a7-1,87d55f05,2024-12-17,49.6,4
e913c9be-5,d901169a,2024-12-27,15.4,6
30cf06d3-3,d901169a,2024-02-12,46.0,3
9093d31e-8,d901169a,2024-11-12,33.1,7
f776d2ee-4,e6bf2421,2024-06-10,31.9,8
4543fa09-3,548ab644,2024-12-27,31.0,3
604e7309-b,d4b34b57,2024-04-25,29.5,5
52b0b3cd-e,4148e401,2024-05-19,27.8,7
2858b99b-e,4148e401,2024-09-23,15.4,9
6e85309f-2,4148e401,2024-10-11,10.4,4
63e1cbe8-b,beffe811,2024-04-06,22.6,7
d73f713d-2,c887787b,2024-08-06,5.9,5
ba0a5046-1,aee8859d,2024-04-18,23.0,6
a8a8c551-a,aee8859d,2024-05-19,33.2,10
c41ee8ff-3,1f70429b,2024-05-31,35.3,8
9ec4c952-a,9563ccad,2024-05-04,18.0,8
73535aa4-b,affd92dc,2024-07-28,33.0,7
9939dd4c-3,199173d9,2024-05-10,26.1,5
d92deffc-8,199173d9,2024-02-15,10.7,7
61caee3e-6,a5c279c8,2024-09-18,20.9,7
18cc0d59-5,8ccc8d2e,2024-11-24,30.1,10
88ccc8ed-d,0a31a3b8,2024-06-30,25.3,8
b7159bc0-3,c3efeff3,2024-01-05,44.4,5
c9dfd36d-d,c3efeff3,2024-09-02,14.1,7
2284ad21-1,c3efeff3,2024-06-29,30.1,6
2175299c-c,d5788cb9,2024-11-01,13.9,10
19a9db58-3,d5788cb9,2024-04-17,20.7,8
bab7f80f-7,8aa25706,2024-09-04,4.1,8
d4aaadeb-5,8aa25706,2024-01-18,29.7,8
c247093c-2,04673447,2024-11-05,28.8,7
da7a17e1-d,e5f13c36,2024-11-11,0.5,6
bfb7c419-6,e5f13c36,2024-04-06,4.2,6
46cbbbe2-7,9b8f49ad,2024-04-21,35.6,10
215954b0-e,db2e7039,2024-11-01,25.6,7
3cb1b76e-2,db2e7039,2024-03-27,50.9,6
79798a00-5,14972aab,2024-06-29,5.4,7
03e310e1-f,f1ec516f,2024-01-04,40.0,5
efeb3b1b-2,f1ec516f,2024-10-20,29.9,6
3393aa22-d,a9251e07,2024-04-02,30.6,7
eec0cda1-9,a9251e07,2024-12-13,27.3,9
5b85cb9d-3,57008a3f,2024-01-28,3.3,8
62e5fdae-a,5698216d,2024-08-12,39.7,5
a61040f7-d,5698216d,2024-11-15,31.3,7
ac3c4dc7-e,5698216d,2024-06-14,31.2,6
2ca33cd7-6,7bbcfccd,2024-10-05,40.8,5
17c566f9-8,7bbcfccd,2024-04-07,52.9,7
dabc8bbe-c,973750c1,2024-06-18,48.3,5
f054832d-e,a95d069f,2024-06-02,2.7,8
cd7c55a6-4,a95d069f,2024-10-26,22.9,6
54e8d4c1-b,6063465a,2024-04-11,42.5,5
58a2f67d-8,6063465a,2024-03-09,28.8,7
898f4aa9-8,de4eebe4,2024-07-29,12.9,7
7d6a454e-8,de4eebe4,2024-11-18,7.8,8
70385822-4,de4eebe4,2024-07-05,19.6,6
a574cdd4-0,3579d05c,2024-10-02,27.3,8
3c81e762-d,3579d05c,2024-10-08,32.6,8
7357d91c-1,3579d05c,2024-02-01,24.6,7
dbdc415f-f,8d17b4f2,2024-09-28,20.5,6
604632f7-f,8d17b4f2,2024-04-07,24.4,7
5f7efe97-5,8d17b4f2,2024-01-16,13.4,7
9ea40a38-8,48838163,2024-10-06,43.6,3
5bcde750-8,48838163,2024-10-08,57.0,4
9f64cdc6-7,1bbace98,2024-07-23,6.3,7
e3b42530-6,1bbace98,2024-10-28,43.5,3
f71dc6bf-2,1bbace98,2024-04-01,14.5,7
898f9d56-f,f8ccdc49,2024-04-08,19.2,6
03919e63-7,f8ccdc49,2024-06-15,37.9,10
8aa4cd22-b,efbbd1a5,2024-05-11,5.0,7
86331bdf-2,efbbd1a5,2024-09-25,5.3,7
402da5de-1,efbbd1a5,2024-02-27,4.5,8
9c4c0e9b-1,6330a294,2024-11-24,11.5,10
6ff955e0-5,8b2cdd0c,2024-09-01,7.2,9
e713d1e4-c,8b2cdd0c,2024-03-08,34.2,6
82549703-3,8b2cdd0c,2024-05-05,12.3,4
e0336860-5,98fced87,2024-05-09,24.4,4
ac32410b-0,98fced87,2024-02-02,10.5,3
04ddd04d-7,98fced87,2024-10-25,6.1,8
143d6d42-3,c2de3f6e,2024-08-13,18.7,5
ea743ecb-2,c2de3f6e,2024-02-18,62.5,6
4e7f5a53-9,e85ea737,2024-12-30,45.7,4
65cfe306-a,e85ea737,2024-09-09,19.3,7
0ca72644-7,e85ea737,2024-11-27,45.7,7
4bdc948e-b,3994008d,2024-02-17,43.0,8
ca320a04-a,3994008d,2024-07-22,40.9,7
f0211a07-5,edac53f8,2024-01-26,42.0,8
7312cff9-c,edac53f8,2024-11-25,26.5,7
ed4f096a-7,edac53f8,2024-08-15,38.0,7
a035a5f7-9,e7c64186,2024-05-19,8.2,7
97c906ae-a,e7c64186,2024-01-22,46.4,5
1d631350-0,e7c64186,2024-07-13,11.1,8
84a2d817-4,60f5a39d,2024-11-04,29.1,6
cf04c3e6-6,60f5a39d,2024-09-13,14.6,5
aa764c1d-b,2c36b321,2024-01-26,34.3,8
3857d778-d,2c36b321,2024-09-05,10.0,4
1d6e17fa-7,438fa0c2,2024-11-26,5.7,6
16203f1c-8,1d38497c,2024-09-15,20.3,5
11fb5c12-1,1d38497c,2024-11-06,53.0,7
b8ff5f9c-e,0d9230ff,2024-10-27,25.2,5
27458886-3,0d9230ff,2024-01-16,11.9,9
d9c83adb-7,0d9230ff,2024-08-04,36.5,8
a60eb428-2,274b6ffa,2024-10-11,4.2,4
e4c973e3-d,a0b3f8a8,2024-04-02,20.8,6
00b7ff7f-4,a0b3f8a8,2024-01-24,32.7,8
a73a2375-a,a0b3f8a8,2024-02-06,0.5,6
863beaaf-a,9736a26a,2024-12-25,7.8,7
c5c58a4f-f,294cc2d3,2024-08-12,18.2,6
0ac8a4c8-2,294cc2d3,2024-12-16,36.3,6
124d4b3c-e,294cc2d3,2024-08-28,50.6,9
bcc90114-f,f04ccc11,2024-09-01,22.7,5
f853a608-6,f04ccc11,2024-05-13,49.2,6
666d1e61-9,f04ccc11,2024-03-31,20.6,9
3bfe16d0-7,c6bad6e0,2024-02-19,40.2,3
e0bfd0dd-5,c6bad6e0,2024-09-28,15.2,10
cab07955-a,c7f649b1,2024-01-14,70.4,4
f6506077-9,394a1211,2024-09-23,47.1,8
06a3734b-9,394a1211,2024-04-05,20.8,5
fe74bcca-6,114fd46b,2024-10-12,9.8,1
32dbcd42-2,114fd46b,2024-09-12,9.6,10
1cbcc86e-d,7e5555ae,2024-01-17,22.4,7
093c154c-f,7e5555ae,2024-03-20,9.6,8
4519258a-e,7e5555ae,2024-12-07,25.1,8
607359c4-0,cd27dbfb,2024-09-19,49.2,6
60c5548c-4,4b9ca668,2024-06-08,39.5,6
7b4c593e-1,4b9ca668,2024-07-20,8.0,4
9642b2c9-3,4b9ca668,2024-05-21,34.1,8
a66770d5-9,3cd55856,2024-04-17,43.1,7
ea6b5914-c,74155cbe,2024-10-04,11.8,7
27704138-6,74155cbe,2024-08-22,24.7,5
8a0a2555-0,74155cbe,2024-03-17,7.1,6
d5890758-9,a69eac33,2024-12-07,11.4,9
90ae8ab4-5,a69eac33,2024-07-25,18.6,8
654b41a7-0,144f6996,2024-07-14,38.1,7
c40db3b2-2,144f6996,2024-03-06,25.2,8
956c73f9-f,144f6996,2024-04-19,20.4,8
4ad8c96a-0,56a1ed3d,2024-11-11,9.1,2
a5ffacaa-3,56a1ed3d,2024-01-02,17.7,8
c233db27-5,d2739144,2024-08-18,38.7,9
fa2cc1c9-3,d2739144,2024-12-15,30.3,9
74248f9b-6,e13e2a57,2024-06-22,30.9,7
130ba59f-1,e13e2a57,2024-03-04,12.0,7
e82f69e9-a,e13e2a57,2024-04-27,15.8,8
5ae5eb7d-f,97b67b0f,2024-08-07,14.3,5
d9c1b6ee-6,f3a5817e,2024-10-28,33.7,9
53daa6ad-5,1c16d2f5,2024-11-15,35.8,7
c09fc1ab-8,1c16d2f5,2024-09-28,27.6,9
8128a67a-8,1c16d2f5,2024-11-15,40.7,7
0d59458e-0,b75bae53,2024-05-14,32.4,5
e7e40f91-8,b75bae53,2024-02-14,18.1,4
956353c6-d,5bf51b4b,2024-08-29,31.4,7
4a92fb78-4,e06a7302,2024-09-20,39.8,4
6c3897d5-9,e06a7302,2024-05-23,41.3,7
4cf62b04-6,470e1cd9,2024-10-20,52.1,9
39607a7b-b,470e1cd9,2024-07-29,57.6,4
452ea568-8,470e1cd9,2024-11-03,12.7,5
2adb57d5-4,5241a747,2024-09-22,26.2,6
29cbef89-6,29375ae7,2024-04-25,46.8,9
1385896a-3,29375ae7,2024-02-20,0.0,7
0365d075-b,8f6e9c62,2024-12-02,41.0,5
ee56ab96-9,8f6e9c62,2024-09-22,28.8,6
4603ccb6-3,a8747e41,2024-03-02,2.8,6
19dfedd3-e,a8747e41,2024-11-20,1.4,7
b3764bbd-8,a8747e41,2024-03-06,23.6,6
f2f0aa80-2,3022bac5,2024-01-29,15.1,6
baa60425-7,3022bac5,2024-02-12,27.0,4
8f684980-f,d02c2989,2024-10-07,15.8,4
5c727eec-a,d02c2989,2024-01-13,15.5,9
d9d91b08-b,f688bb0b,2024-10-04,11.1,6
340e174c-c,f688bb0b,2024-04-28,55.6,7
2ca35510-b,f688bb0b,2024-06-18,4.1,10
954d74f2-0,25fc84f4,2024-01-25,15.7,8
c458fa01-0,25fc84f4,2024-05-03,43.2,10
4ba60151-1,25fc84f4,2024-10-13,52.9,6
11421f16-3,c786a331,2024-05-08,16.2,10
5d732cbc-0,c786a331,2024-05-01,6.6,10
795a1d2f-8,a6916a43,2024-09-22,55.1,7
1dc0ef52-5,a6916a43,2024-03-15,44.6,6
24024202-e,92fdc090,2024-10-08,24.2,6
1d53925a-7,abf196a1,2024-01-13,11.7,3
cee4fd9e-e,abf196a1,2024-01-28,52.6,7
657c2b1f-8,c07107b8,2024-08-03,17.7,6
56f363f3-9,c07107b8,2024-07-02,25.9,8
62403946-b,c07107b8,2024-12-28,22.0,6
e5b8f00d-c,97cd3801,2024-10-28,27.4,7
68d1323f-e,7ee0e0f9,2024-07-03,39.2,5
79aabffd-0,7ee0e0f9,2024-01-09,17.5,6
08491858-3,95c364a8,2024-01-16,7.4,6
e05b5f37-a,66aff7e2,2024-05-08,0.6,6
16717d8e-8,57ceedb5,2024-02-03,26.7,5
18efb19a-d,57ceedb5,2024-09-27,35.6,8
6cf125cc-d,57ceedb5,2024-07-15,21.3,7
7af557c9-c,6a427826,2024-03-11,45.6,7
7bb4e49a-b,6a427826,2024-11-27,42.3,5
c372790a-1,6a427826,2024-12-03,6.2,10
ff018ecb-f,5306e803,2024-05-30,8.3,5
b30d167a-1,5306e803,2024-11-11,38.1,5
d7604c23-0,5306e803,2024-07-24,36.7,4
2c631ec9-0,bf317515,2024-01-17,17.0,10
422d9c8d-8,bf317515,2024-03-26,29.0,3
797fe5c3-1,1047167a,2024-06-03,8.5,5
1c650a4a-4,1047167a,2024-04-20,21.0,10
c4d4ebe5-d,738316de,2024-07-27,72.8,8
47e8dd9e-d,5609e7dd,2024-07-12,21.2,5
65ad1ad8-b,5609e7dd,2024-12-14,43.6,7
d79da7d1-a,cfe19145,2024-07-03,27.9,6
719a1fae-e,cfe19145,2024-08-08,52.2,8
ba15f33b-b,cfe19145,2024-02-10,38.4,5
b274b74e-f,f3f255fe,2024-12-09,33.8,6
d30e2d1a-f,f3f255fe,2024-06-28,6.7,7
6bc9161f-1,f3f255fe,2024-02-03,13.9,8
ebf4d03d-9,1b6b3d8d,2024-10-18,50.2,8
cb90c3b8-9,1b6b3d8d,2024-12-02,11.3,9
784a7ddc-0,1b6b3d8d,2024-08-09,16.0,8
a5b3c964-7,94f6f40f,2024-08-21,6.5,4
f5d74590-a,94f6f40f,2024-05-22,0.3,5
0f64e71d-e,94f6f40f,2024-02-02,6.0,7
04001a4f-c,4546e274,2024-08-08,24.5,5
1bec1948-6,4546e274,2024-10-26,21.6,5
5be5a2c6-b,4546e274,2024-05-03,5.2,9
549e92d3-f,e4abe9be,2024-06-15,30.4,10
1c7f91a6-1,e4abe9be,2024-08-04,36.0,4
1938bce3-b,e4abe9be,2024-11-05,20.8,5
07eb5444-e,961fc967,2024-11-28,45.3,6
48024378-5,961fc967,2024-01-12,19.1,9
e00bc7e6-b,a420de16,2024-04-04,23.7,6
2cba42a1-6,a420de16,2024-05-05,15.4,6
6152f302-9,8a7b7d48,2024-06-25,23.7,6
77610db4-2,8a7b7d48,2024-06-05,2.7,4
43763886-a,8a7b7d48,2024-01-25,0.8,9
c2816fa3-f,cd73cfec,2024-08-02,0.7,8
2f8fef99-5,cd73cfec,2024-02-15,34.2,7
44ab8b4e-c,cd73cfec,2024-02-13,7.1,6
6e4d37cf-c,19fc3de4,2024-08-13,12.9,5
a17cb121-8,854f238a,2024-09-25,26.9,7
b39423ed-b,e56f2b2c,2024-05-10,22.1,2
dc205f70-3,456b8c46,2024-01-27,11.3,6
83d50cb3-4,4eb3047f,2024-09-07,11.4,6
015e6ad5-0,4eb3047f,2024-01-28,2.4,8
d2275be7-f,ce53d2cd,2024-10-09,33.3,7
46cf2a31-f,6e41a761,2024-12-20,18.2,4
7df70672-3,6e41a761,2024-07-08,12.7,8
e34bdac4-a,11f4f8b8,2024-07-26,16.4,5
b05b2006-2,11f4f8b8,2024-05-28,32.4,7
9ade687a-5,11f4f8b8,2024-04-15,31.4,7
50b811c5-a,8e0afd12,2024-08-20,40.5,8
5da292b9-1,8e0afd12,2024-02-03,15.0,10
48be98d7-e,13ac3fec,2024-08-02,12.8,7
be0a8b7a-7,13ac3fec,2024-04-01,45.7,6
5ec914b0-7,71059957,2024-06-12,9.7,7
13248909-7,02594b16,2024-10-29,7.7,6
681ef279-8,02594b16,2024-05-08,24.8,6
89e3d116-7,02594b16,2024-07-23,3.2,5
520632d7-2,2a019925,2024-10-01,14.3,2
e4f97628-9,235bdddb,2024-05-10,0.6,6
7ba5dff0-2,a7fa6a74,2024-03-30,27.7,5
153ae84b-a,946e36f9,2024-11-28,56.0,5
c6416fc4-2,946e36f9,2024-07-19,33.8,6
f6e7b8ad-c,16e36d5b,2024-09-25,2.2,10
25ab81ff-3,16e36d5b,2024-04-01,30.8,8
342d0a03-e,6d13e2a9,2024-11-01,18.8,8
3f51f1f0-f,6d13e2a9,2024-08-28,72.3,9
cb459686-d,8c1ae4ba,2024-12-08,18.6,6
4cf61633-f,30d115a8,2024-06-19,37.9,3
cd7696c8-8,30d115a8,2024-03-01,39.4,8
0406827b-0,815ae201,2024-03-08,6.1,5
6a920043-0,815ae201,2024-07-25,58.9,8
9c1e8156-2,815ae201,2024-06-25,27.4,4
4b558559-2,107b094a,2024-10-25,20.8,4
db594357-1,107b094a,2024-07-29,32.4,7
848cdf9e-d,8efed405,2024-07-14,29.2,6
80224e50-9,8efed405,2024-03-13,10.9,8
7ecbbeaa-2,1732bd00,2024-04-28,8.8,8
69b53a3b-1,1732bd00,2024-10-29,37.0,4
c3318f8f-1,1732bd00,2024-11-16,22.0,4
9e395e68-f,0f08c8ba,2024-03-30,21.7,7
d76fa146-c,0f08c8ba,2024-08-11,46.6,8
8ac9a176-0,0f08c8ba,2024-04-18,4.5,6
eedd84a6-f,18afdd0d,2024-03-01,56.6,4
dd58aa19-6,18afdd0d,2024-04-20,34.1,9
ecdc112c-f,18afdd0d,2024-02-10,1.0,8
48862871-3,25b086f9,2024-02-07,26.8,7
21bd6856-4,601e0c77,2024-08-05,50.5,6
bd752cbe-1,601e0c77,2024-11-27,5.7,5
9ab360fd-3,4ef99d5f,2024-09-14,44.5,8
de3e3fc1-d,4ef99d5f,2024-11-09,4.0,7
fc208efd-d,4ef99d5f,2024-03-13,44.0,6
1225a699-c,373b591a,2024-04-10,9.6,8
98bedcab-2,373b591a,2024-10-05,72.9,8
ffe59848-8,457bb670,2024-02-06,5.0,5
c65fa5e1-0,457bb670,2024-02-08,5.2,7
983609aa-c,457bb670,2024-04-01,9.7,9
afc41eda-c,4634ed1f,2024-06-23,33.5,7
c7f4307d-5,4634ed1f,2024-06-24,53.9,7
1f409f1e-8,339b3495,2024-02-11,26.1,6
2f12d060-d,da82823c,2024-07-16,51.4,5
ae65cc26-6,da82823c,2024-12-22,6.2,7
d1f3f1f5-a,da82823c,2024-08-31,26.6,5
b3d595eb-f,21f6b63f,2024-07-02,26.4,6
4b1f3797-5,21f6b63f,2024-05-04,39.7,6
9c979528-e,4333e14d,2024-06-13,25.7,4
396325db-5,4333e14d,2024-03-10,7.3,6
689dbdc3-7,a9816ec3,2024-11-15,45.6,8
4bbce823-4,a9816ec3,2024-12-08,23.9,7
f20588ea-4,b5c5d061,2024-01-09,32.0,9
ae51bed6-a,b5c5d061,2024-07-16,60.3,9
2d3e1276-f,8304ce50,2024-03-17,12.6,6
618e1579-9,8304ce50,2024-08-02,9.0,5
36bd2ebf-6,d08f5aef,2024-09-09,16.7,6
d3d81c82-b,d08f5aef,2024-07-07,2.8,8
f7e680e3-7,d08f5aef,2024-02-17,12.1,9
c4c58eae-8,cf86a62b,2024-10-07,20.6,9
08bfcb21-a,cf86a62b,2024-05-03,1.7,6
2077b1f3-5,cf86a62b,2024-08-14,49.0,8
efa5e37b-a,e8652c9c,2024-01-28,8.9,8
6342a7bb-5,bc67932a,2024-05-27,22.9,5
4d953ed1-c,6d29217a,2024-09-11,19.9,5
9e68ed57-f,6d29217a,2024-04-22,52.4,7
80969b5e-4,6d29217a,2024-04-06,23.0,4
e49a48be-f,c9bc3ede,2024-06-24,37.6,7
a9434afc-d,c9bc3ede,2024-06-21,42.3,6
8249a84d-d,e371e9c3,2024-10-14,67.4,1
934054c8-f,e371e9c3,2024-03-26,6.4,6
9c15ae5a-6,7362c454,2024-03-21,37.5,3
ac651f96-0,7362c454,2024-03-19,7.1,8
bf5162ca-8,7362c454,2024-02-28,60.0,5
19a349d7-3,ee39467b,2024-03-22,0.2,7
fdeca072-c,ee39467b,2024-12-23,37.7,8
8f73f2f3-2,ee39467b,2024-05-05,44.3,3
c232bdc0-4,3c7d324d,2024-03-24,26.1,7
f1b5bc46-f,3c7d324d,2024-10-10,57.4,7
f88ea2f9-e,69afbcb8,2024-06-01,32.6,7
1f3e1ed1-3,69afbcb8,2024-06-17,40.3,9
c56b792d-8,84d3be62,2024-06-07,25.6,6
324bfadf-2,84d3be62,2024-07-10,31.6,8
b4354734-5,84d3be62,2024-10-01,9.7,8
ef9a2567-e,9b986b8b,2024-07-16,49.9,6
291d58b8-5,9b986b8b,2024-09-27,15.9,5
d528133e-4,9b986b8b,2024-07-25,44.5,8
8f484142-4,d31bdc6b,2024-07-13,18.2,9
ce199d57-c,d31bdc6b,2024-11-05,54.1,8
f31ddbac-4,d31bdc6b,2024-04-18,32.4,6
3c2721fd-0,31800938,2024-01-31,25.1,6
e0670262-7,31800938,2024-11-08,4.6,6
5cb887e8-4,ff38f2a6,2024-09-27,6.8,5
9e734fd1-0,ff38f2a6,2024-02-03,1.3,6
e4e416f4-a,ff38f2a6,2024-06-18,3.9,5
02a9280a-8,f867e32a,2024-02-26,32.8,10
3a78d513-0,864febaf,2024-11-24,12.0,6
76155bed-2,864febaf,2024-02-21,26.3,5
15c38675-a,246e77b7,2024-09-26,26.2,6
