tx_id,customer_id,tx_date,amount,category,discount_pct,payment_method
7e02f0a9-7,85aac01b,2024-12-29,386.23,fruits,0,cash
e9327d42-f,85aac01b,2024-07-29,30.0,fruits,5,transfer
bba38a8c-8,85aac01b,2024-11-16,339.5,bulk,0,card
84da9d80-2,85aac01b,2024-11-24,381.82,organic,15,card
cc20e030-6,85aac01b,2024-05-26,372.23,fruits,0,transfer
943f0ae2-6,85aac01b,2024-03-20,335.93,organic,0,transfer
acb0f12e-f,85aac01b,2024-10-30,335.33,bulk,5,transfer
8f8ed88d-2,0bc63cf5,2024-02-17,30.0,fruits,0,card
b0c53c69-6,0bc63cf5,2024-01-31,330.51,bulk,10,transfer
88ea5cf8-1,0bc63cf5,2024-10-24,122.44,premium,0,cash
220f0270-1,0bc63cf5,2024-11-17,437.83,organic,15,transfer
172f7f6c-3,0bc63cf5,2024-11-02,453.51,fruits,10,cash
3b392305-9,0bc63cf5,2024-09-26,189.18,fruits,10,cash
158257f9-6,0bc63cf5,2024-06-06,237.17,vegetables,5,card
025244b5-e,0bc63cf5,2024-03-09,68.8,vegetables,0,card
0fe72067-2,0bc63cf5,2024-06-15,472.93,fruits,10,wallet
fb847787-4,0bc63cf5,2024-05-19,241.56,premium,10,transfer
7e863092-2,0bc63cf5,2024-03-19,172.82,fruits,0,card
d4352999-b,0bc63cf5,2024-09-03,487.12,vegetables,0,wallet
edbc5149-e,0bc63cf5,2024-11-14,427.02,fruits,20,card
84ab6d47-c,0bc63cf5,2024-05-30,529.66,fruits,5,transfer
f70952d8-c,0bc63cf5,2024-12-13,548.02,bulk,10,wallet
9ced9cfa-1,0bc63cf5,2024-10-27,474.32,bulk,0,card
662624db-e,0bc63cf5,2024-03-14,651.67,premium,0,cash
aceeb14d-a,0bc63cf5,2024-11-04,525.59,organic,10,transfer
5dae444b-0,0bc63cf5,2024-10-30,528.38,vegetables,0,card
185d5b35-d,a5989ef0,2024-11-14,605.42,fruits,0,wallet
4350b515-6,a5989ef0,2024-07-27,489.69,fruits,5,transfer
00948ad8-9,a5989ef0,2024-06-20,378.18,fruits,15,card
52376946-8,a5989ef0,2024-06-04,355.45,premium,0,cash
cda395a6-1,a5989ef0,2024-05-14,347.08,fruits,0,wallet
8d450041-e,a5989ef0,2024-09-23,156.56,fruits,5,transfer
6f627ca4-4,a5989ef0,2024-01-29,188.51,bulk,5,card
e27e548a-7,a5989ef0,2024-01-12,640.66,organic,5,card
4c342a75-0,a5989ef0,2024-04-23,493.06,vegetables,10,card
3069d92a-9,a5989ef0,2024-09-20,371.49,vegetables,10,card
dbfcfeab-1,a5989ef0,2024-03-13,635.71,fruits,0,transfer
de5f3049-8,a5989ef0,2024-12-06,386.78,fruits,0,transfer
9e6027ef-b,a5989ef0,2024-02-26,582.13,organic,0,transfer
c813d195-7,a5989ef0,2024-02-20,241.14,fruits,0,wallet
a700b690-5,a5989ef0,2024-07-01,363.35,vegetables,10,cash
7b91e4b5-b,a5989ef0,2024-07-11,439.89,vegetables,10,transfer
b83a3a5e-5,a5989ef0,2024-06-03,415.51,fruits,10,card
886a6d09-4,a5989ef0,2024-05-04,239.55,fruits,10,card
c1adaa2e-7,a522309d,2024-07-02,500.85,fruits,5,card
baf1ad45-f,a522309d,2024-11-09,439.03,vegetables,10,card
d9a0d565-7,17f1237d,2024-11-18,78.81,organic,20,card
f4f71f09-2,17f1237d,2024-04-12,404.56,bulk,0,cash
d6ec904c-f,17f1237d,2024-07-11,344.83,vegetables,10,cash
865df7c6-3,17f1237d,2024-03-26,334.87,fruits,0,wallet
e300c85e-1,17f1237d,2024-05-08,52.68,fruits,5,cash
6a529655-6,17f1237d,2024-02-04,322.73,vegetables,0,cash
93cbe681-3,17f1237d,2024-03-20,248.94,fruits,10,cash
16b2f775-9,17f1237d,2024-09-23,212.63,bulk,5,card
188a18d0-0,17f1237d,2024-03-22,561.12,fruits,0,card
5531168d-9,17f1237d,2024-02-14,248.88,organic,0,card
a5d1789b-b,17f1237d,2024-11-22,537.18,organic,0,card
32f4e138-5,17f1237d,2024-10-31,80.49,vegetables,10,card
c93e2ea8-9,17f1237d,2024-03-27,105.39,vegetables,0,card
39be1856-3,e6b315b2,2024-07-10,573.33,fruits,10,card
9c62804c-5,e6b315b2,2024-12-09,585.33,fruits,20,cash
ac4d580f-5,e6b315b2,2024-03-07,440.72,vegetables,5,card
4fbd6e05-d,e6b315b2,2024-09-12,306.12,premium,0,card
2128cc29-7,e6b315b2,2024-07-25,797.18,fruits,0,transfer
60d85219-b,e6b315b2,2024-11-16,312.52,fruits,0,cash
e3b9cfe4-9,e6b315b2,2024-08-24,449.85,vegetables,15,cash
1c60a159-3,e6b315b2,2024-12-28,297.89,fruits,10,card
2c838902-8,e6b315b2,2024-12-17,394.99,premium,0,card
65e47187-7,e6b315b2,2024-03-12,447.68,vegetables,0,transfer
8b074163-7,e6b315b2,2024-06-19,282.53,bulk,20,card
b60ede21-b,e6b315b2,2024-11-29,979.2,bulk,0,transfer
cd8b8f21-0,8a3ce391,2024-06-29,493.86,vegetables,5,wallet
75508188-2,8a3ce391,2024-11-12,494.05,fruits,5,card
03c5353b-0,8a3ce391,2024-06-11,245.95,premium,10,card
71b8913b-5,8a3ce391,2024-11-01,190.27,organic,15,transfer
5dcff52f-5,8a3ce391,2024-04-15,337.69,fruits,20,transfer
5f6c03e9-a,8a3ce391,2024-06-20,395.76,vegetables,5,card
117927fd-e,8a3ce391,2024-10-25,246.39,vegetables,15,card
886f662d-8,8a3ce391,2024-01-19,235.06,vegetables,0,card
a22af6ca-e,8a3ce391,2024-08-28,610.33,vegetables,0,card
4762ab4c-4,8a3ce391,2024-02-22,30.0,vegetables,0,card
da4e0e41-b,8a3ce391,2024-10-15,302.27,fruits,10,cash
91f1e95a-8,8a3ce391,2024-07-25,134.15,fruits,5,card
617ebc74-4,ea5923b8,2024-09-26,30.0,premium,10,wallet
87035210-7,ea5923b8,2024-12-17,154.92,fruits,10,cash
13b7829a-1,ea5923b8,2024-06-01,290.57,vegetables,10,card
a6eadffa-d,039ffdb1,2024-07-28,95.84,vegetables,0,wallet
82f1a7c3-5,039ffdb1,2024-11-29,301.75,vegetables,0,card
c9c1ab0f-4,039ffdb1,2024-11-16,350.44,vegetables,15,card
d2645eae-a,039ffdb1,2024-04-15,243.91,fruits,0,transfer
45af9d88-4,039ffdb1,2024-08-22,156.28,vegetables,0,card
7cd76594-2,039ffdb1,2024-01-25,253.94,premium,5,wallet
f98f4bda-4,039ffdb1,2024-07-16,432.44,bulk,5,transfer
125418de-a,dcb7260e,2024-06-01,350.02,vegetables,0,transfer
93b18bbb-a,dcb7260e,2024-02-19,345.72,vegetables,15,card
95245228-7,53bdda77,2024-11-27,594.44,vegetables,0,card
ec7e6c20-2,53bdda77,2024-09-30,527.1,fruits,5,card
bb5bcdb0-3,53bdda77,2024-01-05,350.91,bulk,20,transfer
3ed5d8d2-4,53bdda77,2024-02-18,370.85,fruits,5,cash
98533cb8-f,53bdda77,2024-12-28,361.89,vegetables,5,card
7e32e6dc-6,53bdda77,2024-10-24,277.14,premium,10,transfer
d7522816-9,53bdda77,2024-09-02,493.26,vegetables,20,wallet
71a068e7-8,53bdda77,2024-04-01,562.73,fruits,0,card
dc6b0a3d-3,53bdda77,2024-02-19,387.76,vegetables,0,transfer
100cc9f9-c,53bdda77,2024-07-31,85.84,bulk,20,card
5c17841a-1,53bdda77,2024-09-09,473.83,vegetables,0,card
4bdad9b3-f,53bdda77,2024-04-28,384.31,fruits,0,card
988201a7-b,53bdda77,2024-11-17,358.99,vegetables,0,cash
dbcf2dbe-2,53bdda77,2024-06-22,291.61,vegetables,0,card
50ee7bcd-2,53bdda77,2024-02-01,385.38,bulk,0,card
c9dcb164-3,53bdda77,2024-08-29,325.28,fruits,15,card
32046d21-9,8ff3d710,2024-11-19,425.88,vegetables,0,card
1b10260e-6,8ff3d710,2024-04-20,457.87,organic,5,cash
52f27c5b-0,8ff3d710,2024-11-30,205.22,vegetables,5,transfer
cf6311c3-f,8ff3d710,2024-12-07,564.49,premium,0,transfer
495a44c7-8,8ff3d710,2024-03-13,75.13,bulk,10,card
9dfa0b29-7,f00f2100,2024-05-03,256.07,fruits,20,card
4c88563e-6,f00f2100,2024-03-21,468.86,organic,15,transfer
5cc77131-5,f00f2100,2024-08-10,557.64,vegetables,10,card
62993473-1,f00f2100,2024-05-24,744.48,vegetables,5,card
d2a63c07-d,f00f2100,2024-03-20,573.17,vegetables,5,card
bf952701-1,f00f2100,2024-10-17,314.6,fruits,0,cash
7a10028b-4,f00f2100,2024-04-13,383.09,fruits,0,transfer
927374dd-2,f00f2100,2024-07-16,37.16,vegetables,15,card
f5a54c08-1,f00f2100,2024-10-25,317.55,fruits,5,card
eb1b947d-b,f00f2100,2024-01-03,282.91,fruits,10,card
c07a4cba-9,f00f2100,2024-12-24,570.43,fruits,0,transfer
02598fd9-3,f00f2100,2024-11-27,624.49,vegetables,0,wallet
146e85f3-d,f00f2100,2024-07-02,395.19,vegetables,10,card
d74240b8-1,f00f2100,2024-04-27,365.93,fruits,5,cash
5de86dc4-7,f00f2100,2024-05-25,555.75,fruits,5,card
a1d4d9ea-e,f00f2100,2024-06-06,386.75,vegetables,0,wallet
eca3dff7-1,f00f2100,2024-10-15,880.37,fruits,0,wallet
901326a6-a,f00f2100,2024-03-28,472.77,vegetables,15,cash
e93799af-a,f00f2100,2024-05-17,380.55,fruits,15,card
6161d767-a,f00f2100,2024-06-07,428.6,fruits,15,wallet
884b2ddb-e,f00f2100,2024-06-07,179.47,vegetables,20,wallet
0c209da2-f,f00f2100,2024-07-20,289.09,vegetables,0,card
b18ac86b-8,98cb4556,2024-12-02,416.63,fruits,5,card
5267b7a7-b,98cb4556,2024-07-10,307.85,organic,10,transfer
20fa01b4-2,98cb4556,2024-07-02,225.88,fruits,0,transfer
61d7cf22-1,98cb4556,2024-02-23,323.0,vegetables,10,cash
e38fc1f7-0,25a08a5d,2024-08-06,263.39,organic,0,card
5d0b004b-6,25a08a5d,2024-06-21,324.81,premium,0,cash
3b5ff608-3,25a08a5d,2024-08-09,373.61,vegetables,10,cash
d5704d0a-2,25a08a5d,2024-04-29,57.2,organic,0,card
4c2bd10c-0,25a08a5d,2024-06-05,316.6,vegetables,15,wallet
7ecf1289-a,25a08a5d,2024-12-13,133.73,vegetables,5,card
1530ea2a-3,25a08a5d,2024-03-17,628.33,fruits,0,card
33883530-1,25a08a5d,2024-04-28,448.6,vegetables,0,wallet
d8ab7525-d,25a08a5d,2024-02-21,331.5,vegetables,5,transfer
323e8916-9,25a08a5d,2024-10-07,350.0,fruits,0,cash
8cbe726a-d,25a08a5d,2024-03-14,247.81,vegetables,0,cash
80f8e182-1,25a08a5d,2024-03-22,441.39,bulk,0,transfer
f410c06e-9,25a08a5d,2024-11-01,240.58,fruits,5,cash
953e03ce-c,25a08a5d,2024-08-17,612.28,vegetables,10,transfer
cab2a603-e,25a08a5d,2024-02-23,258.02,vegetables,0,cash
37b29aa8-6,25a08a5d,2024-11-28,669.04,vegetables,10,wallet
e0d2937f-4,25a08a5d,2024-12-12,275.45,organic,5,card
1caf52a5-5,25a08a5d,2024-09-04,30.0,vegetables,5,card
89186eab-4,25a08a5d,2024-09-10,199.61,vegetables,10,card
3377fdaa-3,af47eda0,2024-08-29,30.0,vegetables,10,card
bfdaef2b-b,af47eda0,2024-03-03,461.95,premium,5,card
eff3fc3b-3,af47eda0,2024-11-15,187.59,vegetables,0,card
110c1978-4,3c3bdd04,2024-01-31,356.99,fruits,0,card
ba4d5bc2-4,3c3bdd04,2024-10-04,1001.46,organic,5,transfer
d963136a-f,3c3bdd04,2024-07-03,364.87,vegetables,10,wallet
759bfba2-4,3c3bdd04,2024-04-29,100.64,fruits,5,card
001e1fd8-8,3c3bdd04,2024-04-13,509.51,vegetables,0,cash
599e1351-c,3c3bdd04,2024-11-01,406.94,vegetables,0,cash
e66576fb-a,3c3bdd04,2024-05-13,343.63,vegetables,10,transfer
97356384-c,3c3bdd04,2024-10-31,282.3,fruits,0,transfer
c9107866-5,3c3bdd04,2024-03-22,317.93,fruits,10,card
4e590787-a,3c3bdd04,2024-01-24,118.03,vegetables,0,transfer
f158f56e-b,3c3bdd04,2024-12-26,453.68,fruits,10,card
d5957788-f,3c3bdd04,2024-08-25,403.93,fruits,0,card
016e70e5-9,3c3bdd04,2024-05-16,170.31,vegetables,10,card
65cf7a16-7,3c3bdd04,2024-08-16,51.52,vegetables,5,wallet
53c4d3db-c,3c3bdd04,2024-01-11,542.97,premium,10,wallet
5daed719-6,3c3bdd04,2024-08-15,442.43,bulk,0,transfer
aaab07f4-1,764b16d0,2024-05-01,388.14,vegetables,0,transfer
8dd4b052-f,764b16d0,2024-11-21,322.62,fruits,15,cash
c0c5dae1-9,764b16d0,2024-10-26,395.67,premium,0,cash
abeac294-6,764b16d0,2024-12-23,338.75,organic,0,card
e87bce9a-7,764b16d0,2024-03-26,433.96,fruits,0,transfer
9233e466-d,764b16d0,2024-10-26,580.22,premium,0,transfer
8d663ed7-1,764b16d0,2024-03-23,318.91,fruits,15,cash
437d2fd0-8,764b16d0,2024-01-21,360.97,fruits,15,card
a669e09a-5,0cea0042,2024-06-15,258.33,vegetables,10,cash
3e317682-e,a18ab319,2024-11-05,744.94,vegetables,0,card
cba4d2aa-e,a18ab319,2024-09-29,113.13,vegetables,0,card
8dc9fa43-5,a18ab319,2024-02-12,657.73,vegetables,20,card
e64f93c2-6,a18ab319,2024-02-13,162.42,organic,0,transfer
b98a4f04-b,a18ab319,2024-06-08,197.37,organic,20,card
f41f50f0-9,a18ab319,2024-12-18,634.15,organic,5,wallet
a24b1318-3,402a0bdf,2024-07-15,239.38,organic,5,card
8a610f64-b,402a0bdf,2024-01-28,300.33,organic,0,transfer
418e91ac-8,402a0bdf,2024-11-22,526.39,vegetables,0,transfer
85d193a4-2,402a0bdf,2024-08-22,542.78,organic,5,card
ef2db2fd-9,402a0bdf,2024-04-07,593.06,vegetables,10,card
244ca8ef-3,402a0bdf,2024-12-24,30.0,bulk,10,card
b32d19f1-3,402a0bdf,2024-03-28,367.15,bulk,0,transfer
0de2493d-0,402a0bdf,2024-07-24,292.34,fruits,0,card
d17b5f00-a,402a0bdf,2024-05-01,121.25,vegetables,20,cash
8fabad19-7,402a0bdf,2024-08-14,501.97,bulk,15,cash
72953dc6-f,863d27ed,2024-07-27,232.04,fruits,20,card
928d19b6-9,863d27ed,2024-02-17,344.84,fruits,5,card
929bc201-7,863d27ed,2024-01-29,100.19,fruits,20,wallet
f43bb32f-5,863d27ed,2024-03-13,169.77,vegetables,5,card
223de7ac-4,863d27ed,2024-12-10,133.13,fruits,0,cash
e3344764-2,863d27ed,2024-12-25,161.97,premium,10,card
48c0d134-5,863d27ed,2024-10-22,533.92,organic,10,transfer
3bad04aa-c,863d27ed,2024-07-31,397.28,premium,5,wallet
b2441a86-4,863d27ed,2024-12-14,419.09,fruits,5,card
20081467-5,863d27ed,2024-02-03,563.07,fruits,10,card
fca17b92-5,863d27ed,2024-05-02,261.15,fruits,0,transfer
a959899f-9,b6bb56d4,2024-09-18,269.09,fruits,5,transfer
44009616-7,b6bb56d4,2024-03-26,476.14,vegetables,0,cash
e05fe8cc-a,b6bb56d4,2024-12-08,189.21,vegetables,0,card
0454b0dd-e,b6bb56d4,2024-06-28,421.46,fruits,0,cash
5d212623-0,b6bb56d4,2024-02-01,384.53,premium,10,cash
28abdb17-4,b6bb56d4,2024-07-22,274.85,vegetables,0,cash
43a6d3b7-6,b6bb56d4,2024-11-25,596.14,vegetables,0,card
772a9df4-3,b6bb56d4,2024-11-30,211.06,vegetables,0,transfer
1d558f3f-2,b6bb56d4,2024-10-03,217.55,bulk,15,transfer
2a6ed5f5-b,b6bb56d4,2024-01-26,505.33,vegetables,5,card
2527023c-2,b6bb56d4,2024-12-15,564.62,fruits,5,card
a3ad6bc3-a,b6bb56d4,2024-12-18,524.5,premium,5,wallet
3422f904-7,b6bb56d4,2024-01-16,202.65,bulk,0,wallet
33ad1d68-c,640f54cf,2024-10-22,457.5,vegetables,20,transfer
43798a81-d,640f54cf,2024-09-30,610.43,vegetables,5,transfer
8525263a-0,640f54cf,2024-06-08,361.75,organic,0,transfer
9352eb1b-1,640f54cf,2024-12-26,312.81,organic,15,transfer
9ca6338b-9,640f54cf,2024-09-20,328.77,bulk,15,transfer
40a66636-0,640f54cf,2024-07-07,137.14,fruits,20,cash
0ad444db-8,640f54cf,2024-09-23,272.05,vegetables,15,card
c3065199-9,640f54cf,2024-01-20,148.47,fruits,15,card
d9c9fb8e-f,640f54cf,2024-02-08,30.0,vegetables,0,card
8c7d101a-4,640f54cf,2024-12-27,198.5,fruits,20,card
9d8ddb69-2,640f54cf,2024-12-11,356.72,bulk,0,cash
62258ea0-a,640f54cf,2024-04-07,488.86,fruits,10,card
f49a9cf0-a,640f54cf,2024-12-18,338.7,vegetables,5,cash
f0ebf459-9,640f54cf,2024-08-13,139.87,fruits,0,transfer
05ccf288-8,640f54cf,2024-05-27,831.84,premium,0,cash
8fba4673-e,640f54cf,2024-08-27,866.52,premium,10,transfer
8d35c706-d,499f3bcb,2024-09-12,510.69,fruits,5,cash
15071896-6,499f3bcb,2024-06-11,342.16,fruits,0,card
aebd3449-b,499f3bcb,2024-09-19,409.19,vegetables,0,transfer
94b0e14b-a,499f3bcb,2024-12-20,506.71,vegetables,10,card
bc58f9d4-6,499f3bcb,2024-05-05,632.99,vegetables,15,cash
90aefe21-6,499f3bcb,2024-11-26,149.7,fruits,0,wallet
a8fef20a-2,499f3bcb,2024-01-09,334.55,vegetables,10,wallet
313f5f86-3,499f3bcb,2024-08-30,209.75,vegetables,10,cash
684de4e5-f,499f3bcb,2024-03-09,398.12,vegetables,15,card
24565a38-5,499f3bcb,2024-12-25,688.09,vegetables,0,wallet
38ab2d12-5,499f3bcb,2024-02-22,430.62,fruits,5,card
dd08791c-0,499f3bcb,2024-10-08,374.2,bulk,0,transfer
33bd54ad-8,499f3bcb,2024-01-14,282.48,organic,5,wallet
ced8b587-0,499f3bcb,2024-06-26,287.0,fruits,0,card
f3e8038e-5,499f3bcb,2024-03-06,202.64,vegetables,0,card
1e07ee44-6,499f3bcb,2024-08-08,153.65,bulk,10,wallet
27e79d46-5,499f3bcb,2024-03-12,328.58,vegetables,0,wallet
d8a3d266-c,499f3bcb,2024-11-26,425.8,vegetables,5,card
534514a3-b,499f3bcb,2024-12-18,619.03,fruits,0,card
05ebca7f-8,499f3bcb,2024-06-23,387.27,vegetables,5,card
903f327a-1,499f3bcb,2024-01-24,342.6,fruits,10,transfer
b7c1920b-3,46b880ab,2024-01-03,387.42,bulk,5,transfer
a7da0702-e,46b880ab,2024-01-25,119.7,vegetables,0,wallet
94a2423f-2,46b880ab,2024-08-17,447.9,vegetables,0,transfer
45839fd2-5,46b880ab,2024-03-28,161.4,fruits,0,card
61a92ac4-e,46b880ab,2024-09-12,337.65,fruits,15,card
ac097e02-b,46b880ab,2024-05-05,457.63,bulk,0,card
8853abd3-6,46b880ab,2024-08-03,323.79,premium,0,card
3c93a01d-0,46b880ab,2024-01-15,269.8,bulk,10,wallet
e6f583f0-7,46b880ab,2024-02-15,422.33,fruits,10,cash
6b8726b0-0,46b880ab,2024-04-18,323.44,vegetables,5,cash
e4320b49-4,46b880ab,2024-06-06,324.11,premium,0,card
1e145f61-7,46b880ab,2024-05-26,30.0,bulk,0,card
129239de-4,46b880ab,2024-01-28,434.32,vegetables,0,transfer
0bc14262-a,46b880ab,2024-08-03,403.06,fruits,0,wallet
0268af28-3,46b880ab,2024-11-04,275.11,vegetables,5,cash
435f2f49-4,46b880ab,2024-12-21,134.71,fruits,10,transfer
79d1ad29-2,46b880ab,2024-12-04,669.83,organic,10,transfer
0404f1c8-e,46b880ab,2024-01-09,221.11,fruits,10,cash
f771820a-1,1d471822,2024-11-21,179.18,premium,10,card
b9b1e67e-1,1d471822,2024-06-13,200.17,vegetables,5,cash
8ce717e5-c,1d471822,2024-04-12,585.22,vegetables,0,card
630ee71e-0,1d471822,2024-05-26,657.24,vegetables,15,card
497999d4-b,1d471822,2024-06-27,282.57,fruits,0,wallet
4d4e5aa2-6,1d471822,2024-02-21,407.01,vegetables,5,cash
b2bbef34-c,1d471822,2024-04-02,385.86,vegetables,10,transfer
966dabed-3,1d471822,2024-06-03,376.49,fruits,10,card
cba2186f-e,1d471822,2024-02-07,492.97,vegetables,0,wallet
48753faf-b,1d471822,2024-07-10,232.04,fruits,15,transfer
678fdf7f-e,1d471822,2024-03-18,565.42,vegetables,5,card
622f5197-3,1d471822,2024-04-05,30.0,fruits,5,transfer
1a37b670-d,1d471822,2024-02-26,581.75,vegetables,5,card
bf2e2aa9-f,1d471822,2024-08-11,241.39,organic,0,card
a15b539d-4,1d471822,2024-01-31,317.48,vegetables,0,cash
4399a5c6-d,1d471822,2024-01-22,77.03,bulk,0,card
d6028401-9,1d471822,2024-10-19,242.67,vegetables,0,card
3a7cfb4d-7,1d471822,2024-07-21,105.76,bulk,10,cash
45bca692-0,600d6d33,2024-02-09,470.56,vegetables,15,card
0f5e4323-3,600d6d33,2024-03-19,471.25,fruits,5,wallet
8899d398-e,600d6d33,2024-03-17,464.42,fruits,0,cash
97a93e6c-a,600d6d33,2024-04-08,322.18,fruits,0,card
53136fc3-4,600d6d33,2024-09-05,292.58,vegetables,20,transfer
fb80d11a-1,600d6d33,2024-05-15,434.03,fruits,10,transfer
283f36d0-6,600d6d33,2024-04-24,415.16,fruits,0,transfer
8425da39-9,600d6d33,2024-04-27,318.2,fruits,15,transfer
eee841cd-1,600d6d33,2024-05-24,190.16,vegetables,0,card
dcae446d-1,600d6d33,2024-12-11,189.41,vegetables,15,transfer
626149bc-8,600d6d33,2024-09-11,472.7,fruits,0,card
24a02bf2-b,600d6d33,2024-05-13,30.0,fruits,20,card
5082a7d9-6,fa87c49a,2024-12-16,56.04,fruits,0,transfer
565ae804-1,fa87c49a,2024-02-06,349.66,premium,0,card
b3da73a3-6,fa87c49a,2024-06-24,372.89,organic,20,card
480fc562-a,fa87c49a,2024-08-08,508.56,vegetables,0,card
457d54ef-7,fa87c49a,2024-08-16,163.13,fruits,0,card
8a57e279-e,fa87c49a,2024-09-26,577.67,organic,5,cash
b2b25459-9,fa87c49a,2024-08-24,618.82,organic,20,cash
823d4855-d,fa87c49a,2024-08-05,458.22,premium,5,card
ff923d20-1,fa87c49a,2024-12-29,153.0,fruits,0,transfer
61451d37-1,fa87c49a,2024-12-20,30.0,vegetables,20,transfer
83cf154f-3,fa87c49a,2024-03-22,313.53,vegetables,10,card
f6d5b20f-3,fa87c49a,2024-11-28,211.23,vegetables,15,card
27dc5eb4-6,fa87c49a,2024-09-16,205.66,fruits,0,cash
c059a31a-e,fa87c49a,2024-06-27,421.94,fruits,10,cash
90498bf4-7,fa87c49a,2024-07-17,223.93,vegetables,5,transfer
9e90d7e8-3,fa87c49a,2024-02-20,302.07,bulk,0,wallet
669f36c1-4,fa87c49a,2024-12-26,101.22,vegetables,0,transfer
9c3e69b1-a,d0ea8486,2024-06-04,388.78,fruits,0,card
2a479a6e-a,d0ea8486,2024-04-11,362.19,vegetables,0,wallet
8f62a827-d,d0ea8486,2024-04-17,171.71,vegetables,0,cash
c791f595-1,d0ea8486,2024-11-18,30.0,vegetables,10,transfer
1c978196-8,d0ea8486,2024-12-01,507.09,fruits,0,transfer
b60c31eb-3,d0ea8486,2024-05-07,511.24,organic,0,cash
92354e20-1,d0ea8486,2024-06-10,306.53,fruits,0,cash
21360fc6-2,d0ea8486,2024-03-31,371.93,fruits,0,wallet
72c2a68f-4,d0ea8486,2024-10-22,212.73,vegetables,10,cash
3b0739e0-6,d0ea8486,2024-01-05,217.26,premium,0,cash
224fd876-1,d0ea8486,2024-02-26,312.74,vegetables,0,cash
8df991ca-7,d0ea8486,2024-02-24,114.18,organic,0,card
b6fde6fb-9,779305a0,2024-05-10,115.33,fruits,15,wallet
b211b71e-d,779305a0,2024-11-05,227.37,bulk,0,card
98f31ed8-d,779305a0,2024-11-13,291.8,fruits,10,card
36c11250-0,779305a0,2024-10-22,664.23,fruits,5,card
268017fb-1,779305a0,2024-07-23,767.62,premium,0,transfer
73fdd049-8,779305a0,2024-04-13,401.2,fruits,10,card
ce538018-1,779305a0,2024-09-14,159.11,fruits,20,cash
0adc8da2-2,779305a0,2024-09-29,598.88,vegetables,10,card
0163bd27-8,779305a0,2024-06-10,783.28,vegetables,0,cash
8158118b-2,779305a0,2024-10-02,621.16,bulk,5,card
f61a452d-5,779305a0,2024-11-30,785.26,vegetables,5,card
1af054e1-3,779305a0,2024-01-16,611.31,fruits,10,transfer
53feedc3-2,779305a0,2024-03-19,441.39,organic,0,card
71bb46a3-c,779305a0,2024-06-17,359.45,bulk,0,cash
1ad52830-5,35c1ecfa,2024-04-22,30.0,vegetables,5,cash
4a185338-5,35c1ecfa,2024-05-10,159.17,vegetables,0,cash
6fe3e045-d,35c1ecfa,2024-08-31,534.41,organic,0,transfer
7369629b-6,35c1ecfa,2024-06-22,397.58,vegetables,10,transfer
80f57640-7,35c1ecfa,2024-12-18,146.32,premium,0,card
d63fed14-4,35c1ecfa,2024-06-09,469.54,premium,0,card
6bd63a27-e,35c1ecfa,2024-08-30,242.33,vegetables,0,wallet
8efe5c27-8,35c1ecfa,2024-02-25,158.85,bulk,5,cash
52314a16-c,35c1ecfa,2024-03-17,443.43,fruits,0,card
a4fbfbf3-1,35c1ecfa,2024-12-28,30.0,bulk,5,transfer
59695f04-7,35c1ecfa,2024-01-02,49.07,vegetables,0,transfer
f1042150-6,35c1ecfa,2024-01-09,299.89,fruits,10,card
9f14b776-9,35c1ecfa,2024-03-11,277.42,premium,0,card
5590ac0f-d,35c1ecfa,2024-06-29,362.99,fruits,0,cash
f1815deb-3,35c1ecfa,2024-10-07,590.9,fruits,15,card
f851be48-e,71b35acb,2024-05-08,38.09,vegetables,10,transfer
0a326a0c-7,71b35acb,2024-01-09,466.06,vegetables,0,card
b335540c-4,71b35acb,2024-06-08,509.61,premium,0,card
8d46a496-c,71b35acb,2024-03-17,530.18,bulk,5,wallet
80b642c2-0,71b35acb,2024-01-26,451.67,vegetables,10,cash
f448d490-1,71b35acb,2024-07-19,403.73,fruits,15,wallet
1e665806-2,71b35acb,2024-03-23,220.48,premium,0,card
889fade6-9,71b35acb,2024-07-19,504.06,fruits,10,card
bd4cd072-e,71b35acb,2024-05-28,34.67,organic,10,card
7ee5bfc7-4,71b35acb,2024-11-10,628.97,fruits,5,cash
86d282b8-d,71b35acb,2024-06-21,284.72,fruits,5,transfer
8b81114c-9,71b35acb,2024-08-30,381.76,fruits,0,wallet
b81681dc-f,71b35acb,2024-12-27,475.78,vegetables,0,card
943fdef1-d,71b35acb,2024-11-06,305.08,premium,15,card
1c742710-b,71b35acb,2024-02-11,166.13,fruits,0,cash
499b1c64-0,71b35acb,2024-06-17,496.32,fruits,0,transfer
ba9c3c40-d,71b35acb,2024-08-03,263.17,premium,0,transfer
6a140492-a,71b35acb,2024-02-15,226.73,premium,5,card
7f965a9f-8,71b35acb,2024-01-31,391.41,fruits,0,card
fd0eff92-5,71b35acb,2024-07-30,353.8,vegetables,0,cash
4a81c310-c,71b35acb,2024-10-14,212.09,fruits,0,transfer
dbc399cf-2,71b35acb,2024-12-24,30.0,vegetables,5,wallet
e6b12f64-8,c05aee04,2024-05-31,412.16,fruits,15,wallet
cff74f5a-8,c05aee04,2024-04-10,313.54,organic,0,card
73fd6d68-3,c05aee04,2024-11-14,439.29,fruits,5,card
ba340728-3,c05aee04,2024-03-31,450.14,fruits,20,cash
a48edf66-0,c05aee04,2024-07-17,435.52,vegetables,0,cash
